UGPA,LSAT,ZFYA,amerind,asian,black,hisp,mexican,other,puerto,white,female,male
3.5,47,0.06,0,0,0,0,0,0,0,1,1,0
3.8,41,0.51,0,0,0,0,0,0,0,1,0,1
3.9,36,0.42,0,0,0,0,0,0,0,1,0,1
3.7,47,0.6,0,0,0,0,0,1,0,0,0,1
3.9,46,-0.22,0,0,0,0,0,0,0,1,0,1
4,41,0.15,0,0,0,0,0,0,0,1,0,1
3.6,48,1.33,0,0,0,0,0,0,0,1,0,1
3.8,44,0.24,0,1,0,0,0,0,0,0,0,1
3.3,48,1.69,0,0,0,0,0,0,0,1,0,1
3.5,46,2.05,0,0,0,0,0,0,0,1,0,1
3.9,45,1.23,0,0,0,0,0,0,0,1,0,1
3.4,46,-0.49,0,0,0,0,0,0,0,1,1,0
3.8,44,0.78,0,0,0,0,0,0,0,1,1,0
3.6,48,-0.31,0,0,0,0,0,0,0,1,0,1
3.7,46,0.24,0,0,0,0,0,0,0,1,1,0
3.8,40,-0.49,0,0,0,0,0,0,0,1,1,0
3.1,40,-1.85,1,0,0,0,0,0,0,0,0,1
3.8,46,0.33,0,0,0,0,0,0,0,1,0,1
3.3,47,-0.67,0,0,0,0,0,0,0,1,0,1
3.4,42,-0.12,0,0,0,0,0,0,0,1,0,1
3.9,44,-1.31,0,0,0,0,0,0,0,1,1,0
3.8,42,-0.85,0,0,0,0,0,0,0,1,0,1
3.8,47,0.6,0,0,0,0,0,0,0,1,0,1
3.6,42,-1.21,0,0,0,0,0,0,0,1,0,1
3.7,43,-0.85,0,1,0,0,0,0,0,0,1,0
3.9,40,0.24,0,0,0,0,0,0,0,1,0,1
3.3,43,2.21,0,0,0,0,0,0,0,1,0,1
3.5,46,0.06,0,0,0,0,0,0,0,1,1,0
3.3,40,-2.3,0,0,0,0,1,0,0,0,1,0
3.5,42,-0.67,0,0,0,0,0,0,0,1,1,0
3.4,44,-0.31,0,0,0,0,0,0,1,0,1,0
3.4,43,-1.03,0,0,0,0,0,0,0,1,1,0
3.8,48,0.15,0,0,0,0,0,0,0,1,0,1
3.6,48,0.78,0,0,0,0,0,0,0,1,0,1
3.5,47,-1.49,0,0,0,0,0,0,0,1,1,0
3.4,47,-0.85,0,0,0,0,0,0,0,1,1,0
2.8,43,1.1,0,0,0,0,0,0,0,1,0,1
3.4,46,1.51,0,0,0,0,0,0,0,1,1,0
3.4,45,-0.4,0,0,0,0,0,0,0,1,1,0
2.8,30,-1.85,0,0,1,0,0,0,0,0,0,1
3.9,46,2.32,0,0,0,0,0,0,0,1,1,0
3.7,40,0.15,0,0,0,0,0,0,0,1,1,0
3.1,44,-1.85,0,0,0,0,0,1,0,0,1,0
2.9,43,0.18,0,0,0,0,0,0,0,1,0,1
3.4,42,0.96,0,0,0,0,0,0,0,1,1,0
3.7,46,1.23,0,0,0,0,0,0,0,1,1,0
3.9,48,0.87,0,0,0,0,0,0,0,1,0,1
3.7,41,-0.31,0,0,0,0,0,0,0,1,0,1
3.3,42,-1.12,0,0,0,0,0,0,0,1,1,0
3.4,46,1.96,0,0,0,0,0,0,0,1,0,1
3.7,46,-1.03,0,0,0,0,0,0,0,1,0,1
3.7,46,1.05,0,0,0,0,0,0,0,1,0,1
3.5,47,-1.12,0,0,0,0,0,0,0,1,0,1
3,44,-0.4,0,0,0,0,0,0,0,1,0,1
3.8,47,1.6,0,0,0,0,0,0,0,1,0,1
3.5,43,-0.85,0,0,0,0,0,0,0,1,1,0
3.7,39,0.33,0,0,0,0,0,0,0,1,0,1
3.4,48,0.6,0,0,0,0,0,0,0,1,0,1
3.6,44,-0.49,0,0,0,0,0,0,0,1,1,0
3.1,44,0.84,0,1,0,0,0,0,0,0,1,0
3.3,40,-1.94,0,0,0,0,0,0,0,1,1,0
3,43,0.78,0,0,1,0,0,0,0,0,1,0
3.5,45,-1.58,0,0,0,0,0,0,0,1,0,1
3.6,43,-1.31,0,0,0,0,0,0,0,1,0,1
3.5,43,1.05,0,0,0,0,0,0,0,1,1,0
2.8,37,-0.67,0,0,1,0,0,0,0,0,0,1
3.4,42,-0.22,0,0,0,0,0,0,0,1,1,0
3.6,39,-1.85,0,0,0,0,0,0,0,1,1,0
3.1,47,0.33,0,0,0,0,0,0,0,1,0,1
3.4,48,0.33,0,0,0,0,0,0,0,1,0,1
3,44,-0.49,0,0,0,0,0,0,0,1,0,1
3.8,48,-0.85,0,0,0,0,0,0,0,1,1,0
3.8,46,-0.85,0,0,0,0,0,0,0,1,1,0
3.8,47,-0.13,0,0,0,1,0,0,0,0,1,0
3.5,45,-0.49,0,0,0,0,0,0,0,1,0,1
2.5,48,-0.51,0,0,0,0,0,0,0,1,0,1
3.5,45,0.93,0,0,0,0,0,0,0,1,0,1
3.3,48,0.51,0,0,0,0,0,0,0,1,1,0
3.9,48,0.06,0,0,0,0,0,0,0,1,0,1
3.7,45,-0.94,0,0,0,0,0,0,0,1,1,0
3.8,42,-0.22,0,0,0,0,0,0,0,1,1,0
3.5,48,0.6,0,0,0,0,0,0,0,1,1,0
3.5,42,-0.13,0,0,0,0,0,0,0,1,1,0
3.9,46,1.14,0,0,0,0,0,0,0,1,0,1
3.6,46,0.78,0,0,0,0,0,0,0,1,1,0
3.5,43,-0.85,0,0,0,0,0,0,0,1,1,0
3.4,48,-0.49,0,0,0,0,0,0,0,1,0,1
3.7,45,0.42,0,0,0,0,0,0,0,1,0,1
3.4,48,0.69,0,0,0,0,0,0,0,1,1,0
3.7,46,-0.58,0,0,0,0,0,0,0,1,1,0
3.7,42,0.06,0,0,0,0,0,0,0,1,0,1
3.1,46,0.57,0,0,0,0,0,0,0,1,1,0
3.2,36,-0.93,0,0,0,0,1,0,0,0,0,1
4,43,0.79,0,0,0,0,0,0,0,1,1,0
3.4,43,-0.38,0,0,0,0,0,0,0,1,0,1
3.1,47,-0.27,0,0,0,0,0,0,0,1,1,0
3.8,45,0.17,0,0,0,0,0,0,0,1,1,0
4,40,0.86,0,0,0,0,0,0,0,1,1,0
2.8,32,-0.83,0,0,0,0,0,1,0,0,0,1
3.1,43,0.55,0,0,0,0,0,0,0,1,1,0
3.4,32,0.4,0,0,0,0,0,0,0,1,1,0
3.6,40,0.22,0,0,0,0,0,0,0,1,0,1
3.4,34,-0.83,0,0,0,0,0,0,0,1,1,0
2.3,39,0.53,0,0,0,0,0,0,0,1,0,1
2.8,26,-0.67,0,0,0,0,0,0,0,1,0,1
2.5,35,-1.47,0,0,1,0,0,0,0,0,1,0
2.4,29,0.07,0,0,0,0,0,0,0,1,0,1
2.4,39,0.82,0,0,0,0,0,0,0,1,0,1
2.9,35,2.05,0,0,0,0,0,0,0,1,1,0
3.7,39,0.22,0,0,0,0,0,0,0,1,1,0
3.6,34,-0.55,0,0,0,0,0,0,0,1,0,1
2.6,42,-0.98,0,0,0,0,0,0,0,1,0,1
3.9,36,-0.24,0,0,0,0,0,0,0,1,0,1
3.2,34,-1.37,0,0,0,0,0,0,0,1,0,1
2.8,34,-0.67,0,0,0,0,0,0,0,1,0,1
3.8,35,-0.32,0,0,0,0,0,0,0,1,0,1
3.3,30,-0.52,0,0,0,0,0,0,0,1,1,0
3.6,29,0.87,0,0,0,0,0,0,0,1,1,0
3.2,37,-0.08,0,0,0,0,0,0,0,1,0,1
3.3,32,0.4,0,0,0,0,0,0,0,1,0,1
3.6,30,0.3,0,0,0,0,0,0,0,1,1,0
3.3,36,0.1,0,0,0,0,0,0,0,1,0,1
3.1,35,0.89,0,0,0,0,0,0,0,1,0,1
3.8,33,-0.14,0,0,0,0,0,0,0,1,0,1
3,35,-0.62,0,0,0,0,0,0,0,1,1,0
3.2,32,-0.11,0,0,0,0,0,1,0,0,1,0
2.8,41,-0.03,0,0,0,0,0,0,0,1,0,1
2.6,41,-1.5,0,0,0,0,0,0,0,1,0,1
3,38,1.1,0,0,0,0,0,0,0,1,1,0
3.4,31,0.61,0,1,0,0,0,0,0,0,0,1
3.6,37,1.66,0,0,0,0,0,0,0,1,0,1
2.6,34,0.4,0,0,0,0,0,0,0,1,1,0
3.3,36,-1.93,0,0,0,0,0,0,0,1,1,0
3.4,43,1,0,0,0,0,0,0,0,1,0,1
3.6,34,2.18,0,0,0,0,0,0,0,1,0,1
3.7,41,1.33,0,0,0,0,0,0,0,1,0,1
3.4,32,0.61,0,0,0,0,0,0,0,1,1,0
2.5,28,0.61,0,0,0,0,0,0,0,1,0,1
3.4,36,-0.29,0,0,0,0,0,0,0,1,0,1
3.2,26,-1.21,0,0,1,0,0,0,0,0,1,0
3.5,47,1.87,0,0,0,0,0,0,0,1,0,1
3.6,36,0.66,0,0,0,0,0,0,0,1,0,1
3.2,34,-0.24,0,0,0,0,0,0,0,1,0,1
3.1,39,1.02,0,0,0,0,0,0,0,1,0,1
2.8,34,-0.91,0,0,0,0,0,0,0,1,0,1
3.2,33,-0.14,0,0,0,0,0,0,0,1,0,1
3.4,25,-0.75,0,0,0,0,0,0,1,0,1,0
3.9,37,0.84,0,0,0,0,0,0,0,1,1,0
3,27,-0.7,0,0,0,0,0,0,0,1,1,0
3,38,0.56,0,0,0,0,0,0,0,1,0,1
3,33,-0.73,0,0,0,0,0,0,0,1,1,0
3.5,40,0.61,0,0,0,0,0,0,0,1,0,1
3.8,42,-1.41,0,0,0,0,0,0,0,1,0,1
3.1,42,1.65,0,0,0,0,0,0,0,1,0,1
3.9,37,1.14,0,0,0,0,0,0,0,1,1,0
3.2,46,0.23,0,0,0,0,0,0,0,1,0,1
3.9,39,0.4,0,0,0,0,0,0,0,1,0,1
3.8,34,0.14,0,0,0,0,0,0,0,1,1,0
3,45,-0.3,0,0,0,0,0,0,0,1,0,1
3.3,38,-0.05,0,0,0,0,0,0,0,1,1,0
3.8,42,1.01,0,0,0,0,0,0,0,1,1,0
3.6,37,0.91,0,0,0,0,0,0,0,1,0,1
3.7,47,-0.22,0,0,0,0,0,0,0,1,0,1
3.6,34,0.08,0,0,0,0,0,0,0,1,1,0
3.8,40,0.84,0,0,0,0,0,0,0,1,1,0
2.8,42,-0.43,0,0,1,0,0,0,0,0,1,0
3.9,38,1.46,0,0,0,0,0,0,0,1,0,1
3.8,44,1.63,0,0,0,0,0,0,0,1,1,0
4,37,0.21,0,0,0,0,0,0,0,1,0,1
3.5,46,-1.45,0,0,0,0,0,0,0,1,1,0
3.3,41,-0.54,0,0,0,0,0,0,0,1,1,0
3.8,39,-1.32,0,0,0,0,0,0,0,1,0,1
3.1,44,-0.24,0,0,0,0,0,0,0,1,0,1
3.6,39,1.63,0,0,0,0,0,0,0,1,1,0
3.7,40,0.8,0,0,0,0,0,0,0,1,0,1
3.3,47,0.95,0,0,0,0,0,0,0,1,0,1
3.4,42,0.14,0,0,0,0,0,0,0,1,1,0
3.6,42,1.82,0,0,0,0,0,0,0,1,0,1
3,47,0.27,0,0,0,0,0,0,0,1,1,0
3.5,37,0.97,0,0,0,0,0,0,0,1,0,1
3.7,36,-1.35,0,0,0,0,0,0,0,1,1,0
3.4,42,0.33,0,0,0,0,0,0,0,1,0,1
3.8,48,1.78,0,0,0,0,0,0,0,1,1,0
3.9,39,1.33,0,0,0,0,0,0,0,1,1,0
3.9,42,0.65,0,0,0,0,0,0,0,1,1,0
3.2,42,-0.58,0,0,0,0,0,0,0,1,0,1
3.2,44,-0.54,0,0,0,0,0,0,0,1,0,1
3.9,36,0.61,0,0,0,0,0,0,0,1,1,0
4,37,-0.22,0,0,0,0,0,0,0,1,0,1
3.7,42,0.44,0,0,0,0,0,0,0,1,0,1
3.4,41,-0.86,0,0,0,0,0,0,0,1,1,0
2.7,43,-0.18,0,0,0,0,0,0,0,1,0,1
3.3,38,-1.28,0,1,0,0,0,0,0,0,1,0
3.3,27,-1.11,0,0,1,0,0,0,0,0,1,0
3.8,39,-0.88,0,0,0,0,0,0,0,1,0,1
3.4,37,-0.54,0,1,0,0,0,0,0,0,1,0
2.5,40,0.63,0,0,0,0,0,0,0,1,0,1
3.4,41,0.99,0,0,0,0,0,0,0,1,0,1
3.3,41,0.63,0,0,0,0,0,0,0,1,0,1
3.9,37,-0.39,0,0,0,0,0,0,0,1,0,1
3.8,42,0.82,0,0,0,0,0,0,0,1,1,0
3.8,35,1.37,0,0,0,0,0,0,0,1,1,0
3.5,41,2.06,0,0,0,0,0,0,0,1,0,1
3.7,40,0.8,0,0,0,0,0,0,0,1,0,1
3.2,40,-0.79,0,0,0,0,0,0,0,1,0,1
3.6,42,-0.01,0,0,0,0,0,0,0,1,0,1
3.5,41,-1.86,0,0,0,0,0,0,0,1,0,1
3.1,48,0.18,0,0,0,0,0,0,0,1,1,0
4,37,0.04,0,0,0,0,0,0,0,1,1,0
3.2,42,-0.64,0,0,0,0,0,0,0,1,0,1
3.2,38,-1.15,0,0,0,0,0,0,0,1,0,1
3.6,36,-0.88,0,0,0,0,0,0,0,1,1,0
3.7,41,1.01,0,0,0,0,0,0,0,1,0,1
3.7,37,-1.92,0,0,0,0,0,0,0,1,0,1
3.3,46,0.23,0,0,0,0,0,0,0,1,0,1
3.5,38,0.06,0,0,0,0,0,0,0,1,0,1
3.7,38,-1.56,0,0,0,0,0,0,0,1,1,0
3.9,38,0.46,0,0,0,0,0,0,0,1,1,0
3.5,41,0.91,0,0,0,0,0,0,0,1,0,1
3.5,37,0.46,0,0,0,0,0,0,0,1,1,0
3.3,40,1.31,0,0,0,0,0,0,0,1,0,1
3.8,43,1.1,0,0,0,0,0,0,0,1,0,1
3.5,37,0.12,0,0,0,0,0,0,0,1,0,1
2.8,41,-0.37,0,0,0,0,0,0,0,1,0,1
2.9,31,-0.56,0,0,0,0,0,0,0,1,0,1
3.1,41,1.04,0,0,0,0,0,0,0,1,0,1
3.8,35,0.47,0,0,0,0,0,0,0,1,0,1
3.5,37,0.7,0,0,0,0,0,0,0,1,1,0
3.1,47,0.69,0,0,0,0,0,0,0,1,0,1
2.5,32,-1.15,0,0,1,0,0,0,0,0,1,0
3.2,39,-0.17,0,0,0,0,0,0,0,1,0,1
2.9,42,-1,0,0,0,0,0,0,0,1,1,0
3.2,40,0.28,0,0,0,0,0,0,0,1,1,0
3.9,42,0.52,0,0,0,0,0,0,0,1,0,1
2.9,33,-0.86,0,0,0,0,0,0,0,1,0,1
2.9,39,-1.53,0,0,0,0,0,0,0,1,0,1
3.1,41,-0.65,0,0,0,0,0,0,0,1,0,1
3.3,36,1.67,0,0,0,0,0,0,0,1,0,1
3.8,44,0.36,0,0,0,0,0,0,0,1,1,0
3.1,41,2.24,0,0,0,0,0,0,0,1,1,0
4,43,1.77,0,0,0,0,0,0,0,1,1,0
3.1,39,-0.21,0,0,0,0,0,0,0,1,0,1
3.3,37,-0.03,0,0,0,0,0,0,0,1,0,1
3.3,39,0.69,0,0,0,0,0,0,0,1,1,0
3.3,42,0.36,0,0,0,0,0,0,0,1,1,0
3.3,40,-0.73,0,0,0,0,0,0,0,1,0,1
3.5,35,1.4,0,0,0,0,0,0,0,1,0,1
3.9,34,-0.29,0,0,0,0,0,0,0,1,0,1
3.3,37,0.88,0,0,0,0,0,0,0,1,0,1
4,37,0.77,0,0,0,0,0,0,0,1,1,0
3.4,35,-0.03,0,0,0,0,0,0,0,1,0,1
3.1,48,1.99,0,0,0,0,0,0,0,1,1,0
3.4,38,-0.89,0,0,0,0,0,0,0,1,0,1
3.5,40,0.16,0,0,0,0,0,0,0,1,0,1
3.2,39,0.23,0,0,0,0,0,0,0,1,0,1
3.5,48,1.99,0,0,0,0,0,0,0,1,0,1
3.2,41,0.36,0,0,0,0,0,0,0,1,0,1
2.5,28,-2.18,0,0,1,0,0,0,0,0,1,0
3.3,40,0.79,0,0,0,0,0,0,0,1,1,0
3,41,1.09,0,0,0,0,0,0,0,1,0,1
3.3,22,-2.11,0,0,1,0,0,0,0,0,1,0
3.2,39,1.2,0,0,0,0,0,0,0,1,0,1
3.3,39,-0.06,0,0,0,0,0,0,0,1,0,1
3.3,37,0.5,0,0,0,0,0,0,0,1,1,0
3,39,-1.09,0,0,0,0,0,0,0,1,0,1
3.2,39,-0.43,0,0,0,0,0,0,0,1,0,1
3.1,39,1.39,0,0,0,0,0,0,0,1,1,0
3.4,36,-0.36,0,0,0,0,0,0,0,1,0,1
3.5,38,-0.41,0,0,0,0,0,0,0,1,1,0
3.1,43,0.7,0,0,0,0,0,0,0,1,1,0
2.9,38,0.58,0,0,0,0,0,0,0,1,0,1
3.2,38,-0.35,0,0,0,0,0,0,0,1,0,1
3.3,37,0.28,0,0,0,0,0,0,0,1,0,1
3.4,35,0.83,0,0,0,0,0,0,0,1,0,1
3.4,39,-0.05,0,0,0,0,0,0,0,1,1,0
2.4,40,-0.36,0,0,0,0,0,0,0,1,0,1
3.8,41,0.68,0,0,0,0,0,0,0,1,1,0
3.4,40,1.9,0,0,0,0,0,0,0,1,1,0
3.1,42,0.68,0,0,0,0,0,0,0,1,1,0
3.3,37,-0.56,0,0,0,0,0,0,0,1,0,1
3.6,39,0.15,0,0,0,0,0,0,0,1,1,0
3.1,44,0.38,0,0,0,0,0,0,0,1,1,0
2.6,40,0.19,0,0,0,0,0,0,0,1,0,1
3.7,28,-1.58,0,0,1,0,0,0,0,0,1,0
3.4,37,-1.18,0,0,0,0,0,0,0,1,1,0
3.2,41,0.19,0,0,0,0,0,0,0,1,1,0
3.2,41,-1.57,0,0,0,0,0,0,0,1,1,0
3.8,42,1.29,0,0,0,0,0,0,0,1,0,1
3.7,35,0.5,0,0,0,0,0,0,0,1,0,1
3.4,32,-0.9,0,0,0,0,0,0,0,1,1,0
2.8,34,0.02,0,0,0,0,0,0,0,1,1,0
3.6,35,-1.04,0,0,0,0,0,0,0,1,0,1
3.2,47,0.45,0,0,0,0,0,0,0,1,0,1
3,37,-0.32,0,0,0,0,0,0,0,1,0,1
3.8,31,-1.08,0,0,1,0,0,0,0,0,0,1
4,27,-2.12,0,0,1,0,0,0,0,0,0,1
3.8,48,0.92,0,0,0,0,0,0,0,1,0,1
3.6,44,0.75,0,0,0,0,0,0,0,1,0,1
3.9,47,-0.27,0,0,0,0,0,0,0,1,1,0
2.7,30,-0.01,0,0,0,0,0,0,0,1,1,0
2.5,34,0.3,0,0,0,0,0,0,0,1,0,1
2.4,42,2.13,0,0,0,0,0,0,0,1,1,0
3.1,32,0.53,0,0,0,0,0,0,0,1,0,1
3.1,24,0.19,0,0,0,1,0,0,0,0,1,0
3.1,35,-0.73,0,0,0,0,0,0,0,1,0,1
2.5,24,-1.47,0,0,1,0,0,0,0,0,1,0
2.5,37,1.39,0,0,0,0,0,0,0,1,0,1
2.7,34,0.19,0,0,0,0,0,0,0,1,0,1
3,29,0.59,0,0,0,1,0,0,0,0,1,0
2.4,35,0.59,0,0,0,0,0,0,0,1,0,1
2.7,34,1.76,0,0,0,0,0,0,0,1,1,0
2.4,37,-0.5,0,0,0,0,0,0,0,1,0,1
2.6,32,0.73,0,0,0,0,0,0,0,1,1,0
3.2,43,1.47,0,0,0,0,0,0,0,1,0,1
2.8,35,-0.24,0,0,0,1,0,0,0,0,0,1
2.4,34,-0.9,0,0,0,0,0,0,0,1,1,0
3.5,32,0.53,0,0,0,0,0,0,0,1,1,0
2.8,34,-0.36,0,0,0,0,0,0,0,1,1,0
2.5,33,-1.27,0,0,0,0,0,0,0,1,1,0
2,37,0.7,0,0,0,0,0,0,0,1,1,0
2.5,33,2.28,0,0,0,1,0,0,0,0,1,0
2.4,28,-0.04,0,0,1,0,0,0,0,0,1,0
3,31,1.45,0,0,0,1,0,0,0,0,0,1
2.7,35,0.7,0,0,0,0,0,0,0,1,0,1
3,32,-0.84,0,0,0,0,0,0,0,1,1,0
3,36,1.27,0,0,0,0,0,0,0,1,0,1
2.9,30,-0.21,0,0,0,1,0,0,0,0,0,1
2.6,30,0.39,0,0,0,0,0,0,0,1,1,0
2.5,29,-1.44,0,1,0,0,0,0,0,0,0,1
3,30,0.16,0,0,0,0,0,0,1,0,1,0
3,28,-0.16,0,0,0,1,0,0,0,0,0,1
3.1,34,0.04,0,0,0,0,0,0,0,1,0,1
3.2,32,0.64,0,0,0,1,0,0,0,0,0,1
3.1,28,-1.27,0,0,0,1,0,0,0,0,1,0
2.5,34,-0.99,0,0,0,0,0,0,0,1,0,1
2.6,35,0.73,0,0,0,0,0,0,0,1,0,1
2.5,23,-1.27,0,0,1,0,0,0,0,0,1,0
2.9,31,-0.84,0,0,0,0,0,0,0,1,0,1
2.9,33,-1.04,0,0,0,1,0,0,0,0,1,0
2.6,22,-1.19,0,0,1,0,0,0,0,0,1,0
2.9,33,0.04,0,0,0,0,0,0,0,1,0,1
2.5,31,-0.44,0,0,0,0,0,0,0,1,0,1
3.1,30,-0.44,0,0,0,0,0,0,0,1,0,1
3.7,38,1.27,0,0,0,1,0,0,0,0,1,0
2.7,32,-0.3,0,0,0,0,0,0,0,1,1,0
2.7,34,-0.24,0,0,0,0,0,1,0,0,0,1
3,33,-0.01,0,0,0,1,0,0,0,0,1,0
2.9,31,0.7,0,0,0,0,0,0,0,1,1,0
2.7,29,0.44,0,0,0,1,0,0,0,0,0,1
2.7,31,0.39,0,0,0,0,0,0,0,1,0,1
3.1,32,0.85,0,0,0,0,0,0,0,1,1,0
2.4,38,1.73,0,0,0,0,0,0,0,1,0,1
2.6,26,-0.73,0,0,0,0,0,0,0,1,0,1
2.9,32,-1.04,0,0,0,1,0,0,0,0,0,1
3.2,30,1.27,0,0,0,0,0,0,0,1,1,0
2.9,31,0.59,0,0,0,0,0,0,0,1,1,0
2.8,32,-0.73,0,0,0,0,0,0,0,1,1,0
2.3,35,0.44,0,0,0,1,0,0,0,0,0,1
2.4,35,0.04,0,0,0,0,0,0,0,1,0,1
2.4,40,1.27,0,0,0,0,0,0,0,1,1,0
2.5,34,-0.3,0,0,0,0,0,0,0,1,0,1
2.9,33,1.62,0,0,0,0,0,0,0,1,0,1
2.9,35,0.59,0,0,0,1,0,0,0,0,0,1
2.9,33,-0.39,0,0,0,0,0,0,0,1,1,0
2.9,33,-0.04,0,0,0,0,0,0,0,1,0,1
2.5,34,0.5,0,0,0,0,0,0,0,1,0,1
2.1,33,-0.9,0,0,0,0,0,0,0,1,0,1
2.6,28,-0.3,0,0,0,0,0,0,0,1,0,1
3.1,23,-1.24,0,0,0,0,0,0,0,1,1,0
2.5,21,-1.64,0,0,1,0,0,0,0,0,1,0
2.6,32,0.5,0,0,0,0,0,0,0,1,0,1
2.3,35,-0.44,0,0,0,0,0,0,0,1,0,1
2.8,33,-0.44,0,0,0,1,0,0,0,0,0,1
2.7,35,1.13,0,0,0,0,0,0,0,1,0,1
2.8,30,1.39,0,0,0,0,0,0,1,0,0,1
3,32,-1.04,0,0,0,0,0,0,0,1,0,1
2.3,23,0.44,0,0,1,0,0,0,0,0,1,0
3,37,2.28,0,0,0,0,0,0,0,1,0,1
3.1,36,1.33,0,0,0,0,0,0,0,1,0,1
3,33,-0.44,0,0,0,0,0,0,0,1,1,0
2.5,33,-0.64,0,0,0,0,0,0,0,1,0,1
3.3,22,-1.44,0,0,0,1,0,0,0,0,0,1
3.7,30,1.67,0,0,0,0,0,0,0,1,0,1
1.9,22,-0.79,0,0,1,0,0,0,0,0,0,1
2.7,34,-0.16,0,0,0,0,0,0,0,1,0,1
2.8,39,0.7,0,0,0,1,0,0,0,0,0,1
2.6,26,-0.3,0,0,0,0,0,0,0,1,0,1
3.3,31,0.53,0,0,0,0,0,0,0,1,1,0
2.5,32,-0.3,0,0,0,0,0,0,0,1,0,1
2.4,34,0.19,0,0,0,0,0,0,0,1,0,1
2.4,34,-0.99,0,0,0,0,0,0,0,1,0,1
3,32,0.93,0,0,0,0,0,0,0,1,0,1
2.7,33,0.73,0,0,0,0,0,0,0,1,1,0
2.4,32,0.3,0,0,0,0,0,0,0,1,0,1
3,28,-1.1,0,0,0,1,0,0,0,0,1,0
2.5,34,-0.1,0,0,0,0,0,0,0,1,0,1
3.6,25,0.33,0,0,0,1,0,0,0,0,0,1
3,32,0.44,0,0,0,0,0,0,0,1,0,1
2.8,32,-0.16,0,0,0,0,0,0,0,1,1,0
2.9,31,-0.16,0,0,0,0,0,0,0,1,0,1
3.5,34,0.78,0,0,0,0,0,0,0,1,0,1
2.6,26,-0.05,0,0,0,0,0,0,0,1,1,0
2.7,30,-0.24,0,0,0,0,0,0,0,1,0,1
2.9,28,-0.3,0,0,0,0,0,0,0,1,0,1
3.9,31,1.25,0,0,1,0,0,0,0,0,1,0
2.7,27,-0.39,0,0,0,0,0,0,0,1,0,1
3.8,37,0.01,0,0,0,0,0,0,0,1,0,1
2.6,26,0.65,0,0,0,0,0,0,0,1,0,1
2.7,27,1.59,0,0,0,0,0,0,0,1,0,1
3.1,25,-0.39,0,0,0,0,0,0,0,1,0,1
2.7,27,-1.19,0,0,0,0,0,0,0,1,0,1
3.9,31,-0.05,0,0,0,0,0,0,0,1,1,0
3.1,35,1.84,0,0,0,0,0,0,0,1,0,1
2.5,26,-0.08,1,0,0,0,0,0,0,0,0,1
2.6,33,1.19,0,0,0,0,0,0,0,1,0,1
2.7,31,-1.28,0,0,0,0,0,0,0,1,0,1
2.6,36,-0.76,0,0,0,0,0,0,0,1,0,1
1.9,32,-0.39,0,0,0,0,0,0,0,1,0,1
3.7,34,2.23,0,0,0,0,0,0,0,1,1,0
3.8,37,1.28,0,0,0,0,0,0,0,1,0,1
2.1,31,0.04,0,0,0,0,0,0,0,1,0,1
2.7,27,1.41,0,0,0,0,0,0,0,1,0,1
2.1,32,1.28,0,0,0,0,0,0,0,1,0,1
3.2,30,1.71,0,0,0,0,0,0,0,1,0,1
2.4,37,-0.51,0,0,0,0,0,0,0,1,0,1
2.6,27,0.47,0,0,0,0,0,0,0,1,0,1
3.4,30,0.82,0,0,0,0,0,0,0,1,1,0
3.1,27,-0.44,0,0,0,0,0,0,0,1,0,1
3.8,30,-0.21,0,0,0,0,0,0,0,1,1,0
2.6,27,-0.31,0,0,0,0,0,0,0,1,0,1
2.7,37,0.4,0,0,0,0,0,0,0,1,0,1
2.5,36,0.13,0,0,0,0,0,0,0,1,0,1
2.7,33,-1.23,0,0,0,0,0,0,0,1,0,1
2.5,32,-1.41,0,0,0,0,0,0,0,1,0,1
3.2,28,-0.31,0,0,0,0,0,0,0,1,0,1
2.8,33,-0.35,0,0,0,0,0,0,0,1,0,1
2.6,36,-0.85,0,0,0,0,0,0,0,1,1,0
3.9,32,0.94,0,0,0,0,0,0,0,1,0,1
3.2,35,1.93,0,0,0,0,0,0,0,1,0,1
2.8,29,-0.12,0,0,0,0,0,0,0,1,0,1
2.7,29,1.21,0,0,0,0,0,0,0,1,0,1
2.7,30,0.78,0,0,0,0,0,0,0,1,1,0
2.3,29,-1.16,0,1,0,0,0,0,0,0,0,1
2.9,46,1.26,0,0,0,0,0,0,0,1,0,1
3.4,28,0.24,0,0,0,0,0,0,0,1,0,1
3.6,40,-0.65,0,0,0,0,0,0,0,1,0,1
3.5,40,-0.83,0,0,0,0,0,0,0,1,1,0
3.4,34,0.55,0,0,0,0,0,0,0,1,0,1
2.6,38,-0.36,1,0,0,0,0,0,0,0,0,1
4,39,1.72,0,0,0,0,0,0,0,1,0,1
3.5,35,-0.14,0,0,0,0,0,0,0,1,0,1
3.9,27,-1.2,0,0,0,0,0,0,0,1,1,0
3,37,0.26,0,0,0,0,0,0,0,1,0,1
3.1,37,-0.69,0,0,0,0,0,0,0,1,0,1
3.8,36,1.79,0,0,0,0,0,0,0,1,1,0
3.4,35,-0.58,0,0,0,0,0,0,0,1,1,0
3.2,33,0.26,0,0,0,1,0,0,0,0,0,1
3.3,38,0.91,0,0,0,0,0,0,0,1,1,0
3,39,0.4,0,0,0,0,0,0,0,1,0,1
3.1,37,-0.65,0,0,0,0,0,0,0,1,0,1
